filename,category,split,filepath
urban_siren_74364-8-1-16.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_74364-8-1-16.wav
scream_643.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_643.wav
scream_303.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_303.wav
aggression_real_actor_0522.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0522.wav
help_srs_phrase_356.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/help_srs_phrase_356.wav
IMI Desert Eagle_2 (7).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/IMI Desert Eagle_2 (7).wav
esc50_5-263831-B-6.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_5-263831-B-6.wav
M4_4 (28).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M4_4 (28).wav
esc50_4-191246-B-7.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_4-191246-B-7.wav
aggression_real_actor_295.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_295.wav
urban_siren_111671-8-0-2.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_111671-8-0-2.wav
esc50_3-124376-B-3.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_3-124376-B-3.wav
urban_horn_128465-1-0-2.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_128465-1-0-2.wav
esc50_3-174866-A-29.wav,drinking_sipping,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/drinking_sipping/esc50_3-174866-A-29.wav
esc50_5-198411-B-20.wav,crying_baby,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/crying_baby/esc50_5-198411-B-20.wav
esc50_5-200329-C-8.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_5-200329-C-8.wav
aggression_real_actor_0753.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0753.wav
aggression_real_actor_1116.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1116.wav
aug_crying_baby_0122.wav,crying_baby,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/crying_baby/aug_crying_baby_0122.wav
scream_1237.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1237.wav
aggression_real_actor_1813.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1813.wav
esc50_3-120526-A-37.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/esc50_3-120526-A-37.wav
aug_36_esc50_1-39901-B-11.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/aug_36_esc50_1-39901-B-11.wav
machinery_us8k_real_381.wav,machinery_fault,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/machinery_fault/machinery_us8k_real_381.wav
glass_shatter_rec_111.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/glass_shatter_rec_111.wav
esc50_2-121909-A-35.wav,machinery_fault,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/machinery_fault/esc50_2-121909-A-35.wav
aggression_real_actor_182.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_182.wav
aggression_real_actor_235.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_235.wav
urban_siren_203913-8-0-2.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_203913-8-0-2.wav
urban_siren_157866-8-0-19.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_157866-8-0-19.wav
urban_siren_111671-8-0-14.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_111671-8-0-14.wav
aggression_real_actor_1680.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1680.wav
scream_1127.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1127.wav
aug_laughing_0048.wav,laughing,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/laughing/aug_laughing_0048.wav
scream_854.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_854.wav
esc50_4-210593-A-29.wav,drinking_sipping,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/drinking_sipping/esc50_4-210593-A-29.wav
scream_1095.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1095.wav
bg_breathing_esc50_4-171706-A-23.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/bg_breathing_esc50_4-171706-A-23.wav
urban_horn_179863-1-0-0.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_179863-1-0-0.wav
esc50_4-182034-A-30.wav,door_wood_knock,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/door_wood_knock/esc50_4-182034-A-30.wav
aggression_real_actor_0619.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0619.wav
scream_1002.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1002.wav
aggression_real_actor_1464.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1464.wav
scream_128.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_128.wav
bg_vacuum_cleaner_esc50_3-159348-A-36.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/bg_vacuum_cleaner_esc50_3-159348-A-36.wav
urban_siren_121528-8-1-0.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_121528-8-1-0.wav
esc50_5-202020-A-18.wav,toilet_flush,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/toilet_flush/esc50_5-202020-A-18.wav
esc50_5-216216-A-13.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_5-216216-A-13.wav
aggression_real_actor_1147.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1147.wav
AK-12_3 (84).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/AK-12_3 (84).wav
urban_horn_24074-1-0-0.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_24074-1-0-0.wav
bg_train_esc50_4-165791-B-45.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/bg_train_esc50_4-165791-B-45.wav
scream_338.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_338.wav
esc50_1-12654-B-15.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/esc50_1-12654-B-15.wav
scream_132.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_132.wav
urban_siren_107357-8-1-12.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_107357-8-1-12.wav
esc50_5-251426-B-30.wav,door_wood_knock,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/door_wood_knock/esc50_5-251426-B-30.wav
aggression_real_actor_1301.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1301.wav
bg_breathing_esc50_4-176914-A-23.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/bg_breathing_esc50_4-176914-A-23.wav
aggression_real_actor_0633.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0633.wav
urban_siren_93567-8-0-8.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_93567-8-0-8.wav
scream_587.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_587.wav
scream_491.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_491.wav
scream_695.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_695.wav
aug_26_esc50_1-24524-A-19.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/aug_26_esc50_1-24524-A-19.wav
aggression_real_actor_0289.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0289.wav
urban_siren_94636-8-0-8.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_94636-8-0-8.wav
M16_5 (94).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M16_5 (94).wav
aggression_real_actor_1774.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1774.wav
scream_48.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_48.wav
aggression_real_actor_357.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_357.wav
urban_siren_24347-8-0-66.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_24347-8-0-66.wav
glass_shatter_rec_280.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/glass_shatter_rec_280.wav
esc50_4-144083-A-16.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/esc50_4-144083-A-16.wav
aggression_real_actor_0553.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0553.wav
scream_835.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_835.wav
scream_798.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_798.wav
urban_horn_72259-1-7-2.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_72259-1-7-2.wav
glass_shatter_rec_047.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/glass_shatter_rec_047.wav
esc50_4-160036-B-33.wav,door_wood_creaks,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/door_wood_creaks/esc50_4-160036-B-33.wav
esc50_1-50688-A-17.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/esc50_1-50688-A-17.wav
scream_1081.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1081.wav
aggression_real_actor_1757.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1757.wav
urban_siren_102871-8-0-8.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_102871-8-0-8.wav
esc50_4-182795-A-14.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_4-182795-A-14.wav
aggression_real_actor_320.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_320.wav
MP5_8 (67).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/MP5_8 (67).wav
aug_crying_baby_0119.wav,crying_baby,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/crying_baby/aug_crying_baby_0119.wav
urban_siren_94636-8-0-19.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_94636-8-0-19.wav
scream_861.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_861.wav
aggression_real_actor_0657.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0657.wav
aggression_real_actor_1639.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1639.wav
MP5_8 (47).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/MP5_8 (47).wav
esc50_2-133863-A-11.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/esc50_2-133863-A-11.wav
scream_768.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_768.wav
esc50_5-215172-A-13.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_5-215172-A-13.wav
aggression_real_actor_0285.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0285.wav
aggression_real_actor_292.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_292.wav
glass_shatter_rec_117.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/glass_shatter_rec_117.wav
MG-42_7 (52).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/MG-42_7 (52).wav
aggression_real_actor_1768.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1768.wav
aggression_real_actor_377.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_377.wav
esc50_3-152039-B-3.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_3-152039-B-3.wav
aggression_real_actor_1393.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1393.wav
esc50_4-186693-A-17.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/esc50_4-186693-A-17.wav
scream_298.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_298.wav
aggression_real_actor_266.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_266.wav
scream_1253.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1253.wav
machinery_us8k_real_233.wav,machinery_fault,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/machinery_fault/machinery_us8k_real_233.wav
real_orig_sendhelp_english_harassment_12_mono.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/real_orig_sendhelp_english_harassment_12_mono.wav
aug_laughing_0087.wav,laughing,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/laughing/aug_laughing_0087.wav
urban_siren_156868-8-4-0.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_156868-8-4-0.wav
help_srs_phrase_266.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/help_srs_phrase_266.wav
M16_5 (65).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M16_5 (65).wav
aggression_real_actor_1543.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1543.wav
urban_siren_90014-8-0-3.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_90014-8-0-3.wav
aggression_real_actor_1833.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1833.wav
M4_4 (36).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M4_4 (36).wav
aggression_real_actor_1518.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1518.wav
MP5_8 (7).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/MP5_8 (7).wav
MG-42_7 (26).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/MG-42_7 (26).wav
help_srs_phrase_367.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/help_srs_phrase_367.wav
scream_1125.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1125.wav
esc50_1-57316-A-13.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_1-57316-A-13.wav
urban_siren_156869-8-0-6.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_156869-8-0-6.wav
machinery_us8k_real_182.wav,machinery_fault,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/machinery_fault/machinery_us8k_real_182.wav
urban_siren_105289-8-1-0.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_105289-8-1-0.wav
help_srs_phrase_013.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/help_srs_phrase_013.wav
aggression_real_actor_1867.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1867.wav
help_srs_phrase_038.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/help_srs_phrase_038.wav
urban_siren_159752-8-0-0.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_159752-8-0-0.wav
aggression_real_actor_1824.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1824.wav
urban_horn_72259-1-7-1.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_72259-1-7-1.wav
aggression_real_actor_1470.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1470.wav
scream_1560.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1560.wav
esc50_1-31482-A-42.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/esc50_1-31482-A-42.wav
esc50_5-170338-B-41.wav,machinery_fault,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/machinery_fault/esc50_5-170338-B-41.wav
AK-47_1 (35).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/AK-47_1 (35).wav
aug_laughing_0107.wav,laughing,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/laughing/aug_laughing_0107.wav
aug_crying_baby_0152.wav,crying_baby,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/crying_baby/aug_crying_baby_0152.wav
scream_652.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_652.wav
MP5_8 (68).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/MP5_8 (68).wav
aggression_real_actor_1647.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1647.wav
scream_50.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_50.wav
scream_1050.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1050.wav
aggression_real_actor_1006.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1006.wav
esc50_2-108760-A-14.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_2-108760-A-14.wav
AK-12_3 (34).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/AK-12_3 (34).wav
aggression_real_actor_1661.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1661.wav
glass_shatter_rec_050.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/glass_shatter_rec_050.wav
aggression_real_actor_167.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_167.wav
machinery_us8k_real_345.wav,machinery_fault,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/machinery_fault/machinery_us8k_real_345.wav
aggression_real_actor_0672.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0672.wav
scream_164.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_164.wav
aug_51_esc50_1-51436-A-17.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/aug_51_esc50_1-51436-A-17.wav
aggression_real_actor_0870.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0870.wav
aggression_real_actor_0426.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0426.wav
scream_1544.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1544.wav
MG-42_7 (17).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/MG-42_7 (17).wav
urban_siren_94636-8-0-20.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_94636-8-0-20.wav
aggression_real_actor_0491.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0491.wav
urban_siren_34952-8-0-1.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_34952-8-0-1.wav
aggression_real_actor_0538.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0538.wav
aggression_real_actor_0669.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0669.wav
urban_horn_72259-1-10-4.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_72259-1-10-4.wav
aggression_real_actor_0451.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0451.wav
urban_siren_94020-8-1-0.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_94020-8-1-0.wav
esc50_5-256452-A-5.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_5-256452-A-5.wav
esc50_3-94342-A-25.wav,footsteps,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/footsteps/esc50_3-94342-A-25.wav
urban_horn_204765-1-0-0.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_204765-1-0-0.wav
urban_siren_24347-8-0-2.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_24347-8-0-2.wav
urban_horn_72259-1-7-5.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_72259-1-7-5.wav
scream_172.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_172.wav
urban_siren_22601-8-0-42.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_22601-8-0-42.wav
aggression_real_actor_0808.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0808.wav
esc50_1-34094-B-5.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_1-34094-B-5.wav
scream_376.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_376.wav
urban_siren_156868-8-2-0.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_156868-8-2-0.wav
aggression_real_actor_158.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_158.wav
scream_1100.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1100.wav
urban_siren_74726-8-0-10.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_74726-8-0-10.wav
aug_laughing_0143.wav,laughing,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/laughing/aug_laughing_0143.wav
aggression_real_actor_1759.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1759.wav
aug_46_esc50_1-50625-A-17.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/aug_46_esc50_1-50625-A-17.wav
urban_siren_203913-8-0-6.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_203913-8-0-6.wav
scream_645.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_645.wav
scream_1402.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1402.wav
help_srs_phrase_151.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/help_srs_phrase_151.wav
esc50_4-187769-A-14.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_4-187769-A-14.wav
IMI Desert Eagle_2 (77).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/IMI Desert Eagle_2 (77).wav
aggression_real_actor_0828.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0828.wav
machinery_us8k_real_321.wav,machinery_fault,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/machinery_fault/machinery_us8k_real_321.wav
esc50_4-135439-A-18.wav,toilet_flush,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/toilet_flush/esc50_4-135439-A-18.wav
IMI Desert Eagle_2 (81).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/IMI Desert Eagle_2 (81).wav
help_srs_phrase_100.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/help_srs_phrase_100.wav
esc50_1-21935-A-38.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/esc50_1-21935-A-38.wav
M249_6 (87).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M249_6 (87).wav
bg_airplane_esc50_2-105270-A-47.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/bg_airplane_esc50_2-105270-A-47.wav
esc50_2-94807-A-29.wav,drinking_sipping,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/drinking_sipping/esc50_2-94807-A-29.wav
help_srs_phrase_241.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/help_srs_phrase_241.wav
